Title,Star Rating,Rating Count,Category,Reviews,URL,Search Term,Sentiment
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Good,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Nice car,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Soo good quality.. my brother is playing it .. thanks flip kart,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Speed is good remote is also working nicely,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Awesome,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,"I Gifted it for my friend's baby boy he really liked it
Look 3.5/5
Function 4/5",https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Good quality but charging not show now,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Bed material used quality not good,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Good Product,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Not running,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Very nice,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Battery damaged only after one week,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Good super fast car,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Excellent,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Good kids r happy,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Battery is dead only after one week.,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Really amazing.. Worth to buy.. Go for it👍🏻,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Good,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Product is good ... according to budget,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Very good speed and range of the car,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Waste of money. 6-7 tines my baby has run this car after that is is not getting charged. Sometimes starts charging but not enfures for 30sec. Total kachara product.,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,"The car is not moving at all, it just worked for few minutes and after it was not capable to move a inch.
Very bad 👎 quality.
I recommend not to invest on this.",https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Not recommended,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Very good,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,"Performance is smooth.my grand sons says ,super fast car.They were fully satisfied.",https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Good,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Good great product 😃😃😍😍,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,"Super car, but battery backup low, ful charge 10minuts working",https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Amazing,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"CADDLE & TOES Famous Car Remote Control 3D with LED Lights, Chargeable  (Blue)",3.5,"35,264",Toys and Games,Super,https://www.flipkart.com/caddle-toes-famous-car-remote-control-3d-led-lights-chargeable/p/itmdc82ecb99415c?pid=RCTH4ZPP6FG8JJ2Q&lid=LSTRCTH4ZPP6FG8JJ2QIZTY2D&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH4ZPP6FG8JJ2Q.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
"TOIGEN Formula 1 Remote Control Racing car  (Blue, Red)",4.3,7,Toys and Games,nan,https://www.flipkart.com/toigen-formula-1-remote-control-racing-car/p/itm793ea8ec1c321?pid=RCTGVAGBBUHRWBUF&lid=LSTRCTGVAGBBUHRWBUFYVVWYB&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTGVAGBBUHRWBUF.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
MBK Remote Control Transform Robot Car Toy for Boys - RC  (Multicolor),3.8,43,Toys and Games,nan,https://www.flipkart.com/mbk-remote-control-transform-robot-car-toy-boys-rc/p/itmfdb05b9666bac?pid=RCTH3QY3GSGCCDMZ&lid=LSTRCTH3QY3GSGCCDMZ7VHMLN&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTH3QY3GSGCCDMZ.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
AS TRADERS 3D Famous Car Rechargeable Remote Control Toy W32  (White),3.4,"(2,920)",Toys and Games,nan,https://www.flipkart.com/traders-3d-famous-car-rechargeable-remote-control-toy-w32/p/itm9e3ad4388aab2?pid=RCTHAZHSMYM4GSNQ&lid=LSTRCTHAZHSMYM4GSNQHJCVAP&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_25&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTHAZHSMYM4GSNQ.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
SSTOYS Remote Control Car  (White),3.4,47,Toys and Games,nan,https://www.flipkart.com/sstoys-remote-control-car/p/itm9aa1ad8aa8492?pid=RCTFXQZWAB2DNHPE&lid=LSTRCTFXQZWAB2DNHPEYOZOUT&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTFXQZWAB2DNHPE.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
frendo High Speed Mini 1:24 Scale Rechargeable Remote car w Lithium Battery for Kids  (Multicolor),3.8,665,Toys and Games,The product is good but it and drift and the speed is also slow,https://www.flipkart.com/frendo-high-speed-mini-1-24-scale-rechargeable-remote-car-w-lithium-battery-kids/p/itm77581018269c1?pid=RCTGXPQ25MQVAZYX&lid=LSTRCTGXPQ25MQVAZYXIQ5BSG&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTGXPQ25MQVAZYX.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,negative
frendo High Speed Mini 1:24 Scale Rechargeable Remote car w Lithium Battery for Kids  (Multicolor),3.8,665,Toys and Games,Super 👌 👍 😍 🥰,https://www.flipkart.com/frendo-high-speed-mini-1-24-scale-rechargeable-remote-car-w-lithium-battery-kids/p/itm77581018269c1?pid=RCTGXPQ25MQVAZYX&lid=LSTRCTGXPQ25MQVAZYXIQ5BSG&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTGXPQ25MQVAZYX.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
frendo High Speed Mini 1:24 Scale Rechargeable Remote car w Lithium Battery for Kids  (Multicolor),3.8,665,Toys and Games,Very good product the speed also is good,https://www.flipkart.com/frendo-high-speed-mini-1-24-scale-rechargeable-remote-car-w-lithium-battery-kids/p/itm77581018269c1?pid=RCTGXPQ25MQVAZYX&lid=LSTRCTGXPQ25MQVAZYXIQ5BSG&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTGXPQ25MQVAZYX.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
frendo High Speed Mini 1:24 Scale Rechargeable Remote car w Lithium Battery for Kids  (Multicolor),3.8,665,Toys and Games,Gud gaddi,https://www.flipkart.com/frendo-high-speed-mini-1-24-scale-rechargeable-remote-car-w-lithium-battery-kids/p/itm77581018269c1?pid=RCTGXPQ25MQVAZYX&lid=LSTRCTGXPQ25MQVAZYXIQ5BSG&marketplace=FLIPKART&q=Remote+Control+Cars&store=tng%2F56a%2Ffq8&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=0f097b02-263a-4b5e-9b85-07cc72fd87a8.RCTGXPQ25MQVAZYX.SEARCH&ppt=hp&ppn=homepage&ssid=67gjhncv9s0000001746447594248&qH=5c34a5d59b10e340,Remote Control Cars,positive
